instance,family,params,sum_a,sum_a_capped,or_states,exact_ms,exact_size,exact_vmass,playouts,mcgs_ms,mcgs_size,mcgs_vmass,certified
dec-194,dec,d_b=16;m=5;gap=7;k=4;q=3;s=36,80,false,82,0.474,66,2,32,0.430,73,72,false
dec-194,dec,d_b=16;m=5;gap=7;k=4;q=3;s=36,80,false,82,0.474,66,2,64,0.917,66,2,false
dec-194,dec,d_b=16;m=5;gap=7;k=4;q=3;s=36,80,false,82,0.474,66,2,128,1.134,66,2,true
dec-194,dec,d_b=16;m=5;gap=7;k=4;q=3;s=36,80,false,82,0.474,66,2,256,1.116,66,2,true
dec-194,dec,d_b=16;m=5;gap=7;k=4;q=3;s=36,80,false,82,0.474,66,2,512,1.129,66,2,true
dec-194,dec,d_b=16;m=5;gap=7;k=4;q=3;s=36,80,false,82,0.474,66,2,1024,1.110,66,2,true
dec-194,dec,d_b=16;m=5;gap=7;k=4;q=3;s=36,80,false,82,0.474,66,2,2048,1.125,66,2,true
dec-194,dec,d_b=16;m=5;gap=7;k=4;q=3;s=36,80,false,82,0.474,66,2,4096,1.114,66,2,true
dec-194,dec,d_b=16;m=5;gap=7;k=4;q=3;s=36,80,false,82,0.474,66,2,8192,1.118,66,2,true
dec-194,dec,d_b=16;m=5;gap=7;k=4;q=3;s=36,80,false,82,0.474,66,2,16384,1.109,66,2,true
dec-195,dec,d_b=16;m=5;gap=13;k=1;q=3;s=39,32,false,34,0.147,66,2,1,0.024,79,78,false
dec-195,dec,d_b=16;m=5;gap=13;k=1;q=3;s=39,32,false,34,0.147,66,2,2,0.042,79,78,false
dec-195,dec,d_b=16;m=5;gap=13;k=1;q=3;s=39,32,false,34,0.147,66,2,4,0.062,79,78,false
dec-195,dec,d_b=16;m=5;gap=13;k=1;q=3;s=39,32,false,34,0.147,66,2,8,0.095,79,78,false
dec-195,dec,d_b=16;m=5;gap=13;k=1;q=3;s=39,32,false,34,0.147,66,2,16,0.180,66,2,false
dec-195,dec,d_b=16;m=5;gap=13;k=1;q=3;s=39,32,false,34,0.147,66,2,32,0.379,66,2,true
dec-195,dec,d_b=16;m=5;gap=13;k=1;q=3;s=39,32,false,34,0.147,66,2,64,0.378,66,2,true
dec-195,dec,d_b=16;m=5;gap=13;k=1;q=3;s=39,32,false,34,0.147,66,2,128,0.383,66,2,true
dec-195,dec,d_b=16;m=5;gap=13;k=1;q=3;s=39,32,false,34,0.147,66,2,256,0.374,66,2,true
dec-195,dec,d_b=16;m=5;gap=13;k=1;q=3;s=39,32,false,34,0.147,66,2,512,0.370,66,2,true
dec-195,dec,d_b=16;m=5;gap=13;k=1;q=3;s=39,32,false,34,0.147,66,2,1024,0.378,66,2,true
dec-195,dec,d_b=16;m=5;gap=13;k=1;q=3;s=39,32,false,34,0.147,66,2,2048,0.378,66,2,true
dec-195,dec,d_b=16;m=5;gap=13;k=1;q=3;s=39,32,false,34,0.147,66,2,4096,0.370,66,2,true
dec-195,dec,d_b=16;m=5;gap=13;k=1;q=3;s=39,32,false,34,0.147,66,2,8192,0.366,66,2,true
dec-195,dec,d_b=16;m=5;gap=13;k=1;q=3;s=39,32,false,34,0.147,66,2,16384,0.369,66,2,true
dec-196,dec,d_b=16;m=5;gap=13;k=2;q=3;s=39,48,false,50,0.263,66,2,1,0.026,79,78,false
dec-196,dec,d_b=16;m=5;gap=13;k=2;q=3;s=39,48,false,50,0.263,66,2,2,0.041,79,78,false
dec-196,dec,d_b=16;m=5;gap=13;k=2;q=3;s=39,48,false,50,0.263,66,2,4,0.062,79,78,false
dec-196,dec,d_b=16;m=5;gap=13;k=2;q=3;s=39,48,false,50,0.263,66,2,8,0.115,79,78,false
dec-196,dec,d_b=16;m=5;gap=13;k=2;q=3;s=39,48,false,50,0.263,66,2,16,0.205,79,78,false
dec-196,dec,d_b=16;m=5;gap=13;k=2;q=3;s=39,48,false,50,0.263,66,2,32,0.433,66,2,false
dec-196,dec,d_b=16;m=5;gap=13;k=2;q=3;s=39,48,false,50,0.263,66,2,64,0.662,66,2,true
dec-196,dec,d_b=16;m=5;gap=13;k=2;q=3;s=39,48,false,50,0.263,66,2,128,0.649,66,2,true
dec-196,dec,d_b=16;m=5;gap=13;k=2;q=3;s=39,48,false,50,0.263,66,2,256,0.649,66,2,true
dec-196,dec,d_b=16;m=5;gap=13;k=2;q=3;s=39,48,false,50,0.263,66,2,512,0.642,66,2,true
dec-196,dec,d_b=16;m=5;gap=13;k=2;q=3;s=39,48,false,50,0.263,66,2,1024,0.647,66,2,true
dec-196,dec,d_b=16;m=5;gap=13;k=2;q=3;s=39,48,false,50,0.263,66,2,2048,0.648,66,2,true
dec-196,dec,d_b=16;m=5;gap=13;k=2;q=3;s=39,48,false,50,0.263,66,2,4096,0.660,66,2,true
dec-196,dec,d_b=16;m=5;gap=13;k=2;q=3;s=39,48,false,50,0.263,66,2,8192,0.639,66,2,true
dec-196,dec,d_b=16;m=5;gap=13;k=2;q=3;s=39,48,false,50,0.263,66,2,16384,0.643,66,2,true
dec-197,dec,d_b=16;m=5;gap=13;k=4;q=3;s=39,80,false,82,0.449,66,2,1,0.030,79,78,false
dec-197,dec,d_b=16;m=5;gap=13;k=4;q=3;s=39,80,false,82,0.449,66,2,2,0.045,79,78,false
dec-197,dec,d_b=16;m=5;gap=13;k=4;q=3;s=39,80,false,82,0.449,66,2,4,0.072,79,78,false
dec-197,dec,d_b=16;m=5;gap=13;k=4;q=3;s=39,80,false,82,0.449,66,2,8,0.125,79,78,false
dec-197,dec,d_b=16;m=5;gap=13;k=4;q=3;s=39,80,false,82,0.449,66,2,16,0.221,79,78,false
dec-197,dec,d_b=16;m=5;gap=13;k=4;q=3;s=39,80,false,82,0.449,66,2,32,0.461,66,2,false
dec-197,dec,d_b=16;m=5;gap=13;k=4;q=3;s=39,80,false,82,0.449,66,2,64,0.950,66,2,false
dec-197,dec,d_b=16;m=5;gap=13;k=4;q=3;s=39,80,false,82,0.449,66,2,128,1.190,66,2,true
dec-197,dec,d_b=16;m=5;gap=13;k=4;q=3;s=39,80,false,82,0.449,66,2,256,1.167,66,2,true
dec-197,dec,d_b=16;m=5;gap=13;k=4;q=3;s=39,80,false,82,0.449,66,2,512,1.185,66,2,true
dec-197,dec,d_b=16;m=5;gap=13;k=4;q=3;s=39,80,false,82,0.449,66,2,1024,1.163,66,2,true
dec-197,dec,d_b=16;m=5;gap=13;k=4;q=3;s=39,80,false,82,0.449,66,2,2048,1.186,66,2,true
dec-197,dec,d_b=16;m=5;gap=13;k=4;q=3;s=39,80,false,82,0.449,66,2,4096,1.216,66,2,true
dec-197,dec,d_b=16;m=5;gap=13;k=4;q=3;s=39,80,false,82,0.449,66,2,8192,1.196,66,2,true
dec-197,dec,d_b=16;m=5;gap=13;k=4;q=3;s=39,80,false,82,0.449,66,2,16384,1.188,66,2,true
dec-198,dec,d_b=16;m=9;gap=1;k=1;q=7;s=65,32,false,34,0.251,130,2,1,0.040,131,130,false
dec-198,dec,d_b=16;m=9;gap=1;k=1;q=7;s=65,32,false,34,0.251,130,2,2,0.067,131,130,false
dec-198,dec,d_b=16;m=9;gap=1;k=1;q=7;s=65,32,false,34,0.251,130,2,4,0.090,131,130,false
dec-198,dec,d_b=16;m=9;gap=1;k=1;q=7;s=65,32,false,34,0.251,130,2,8,0.147,131,130,false
dec-198,dec,d_b=16;m=9;gap=1;k=1;q=7;s=65,32,false,34,0.251,130,2,16,0.257,130,2,false
dec-198,dec,d_b=16;m=9;gap=1;k=1;q=7;s=65,32,false,34,0.251,130,2,32,0.538,130,2,true
dec-198,dec,d_b=16;m=9;gap=1;k=1;q=7;s=65,32,false,34,0.251,130,2,64,0.543,130,2,true
dec-198,dec,d_b=16;m=9;gap=1;k=1;q=7;s=65,32,false,34,0.251,130,2,128,0.543,130,2,true
dec-198,dec,d_b=16;m=9;gap=1;k=1;q=7;s=65,32,false,34,0.251,130,2,256,0.529,130,2,true
dec-198,dec,d_b=16;m=9;gap=1;k=1;q=7;s=65,32,false,34,0.251,130,2,512,0.524,130,2,true
dec-198,dec,d_b=16;m=9;gap=1;k=1;q=7;s=65,32,false,34,0.251,130,2,1024,0.526,130,2,true
